date,유의파고 평균,최대파고 최고,최대파고 시간,파주기 평균,파주기 최고,평균풍속,평균 현지기압,평균습도,평균수온,loc
2023-02-08,1.033333333,2.1,10.66666667,5.5,6.2,5.7,1024.1,60.33333333,12.5,동해
2023-02-08,1,2.2,19,4.65,5.2,7.65,1028.15,67,6.35,서해
2023-02-08,1.125,2.475,10.25,5.2,6.1,7.3,1024.6,58.25,13.7,남해
2023-02-09,0.9,3,23,5.25,6.6,5.325,1028.45,55,14.15277296,동해
2023-02-09,0.75,1.95,1.5,4.4,5,5.6,1025.9,72.5,6.35,서해
2023-02-09,1.35,3.875,17.5,5.4,6.325,8.9,1022.775,69.25,13.675,남해
2023-02-10,1.733333333,3.833333333,11,6.066666667,6.833333333,7.233333333,1018.9,80,13,동해
2023-02-10,0.6,1.6,5.5,4.25,4.8,5.6,1022.1,83,6.4,서해
2023-02-10,1.875,4.125,6,6.175,6.85,8.825,1018.375,79,14.075,남해
2023-02-11,0.8,2.1,1.333333333,5.7,6.8,3.466666667,1022.333333,61.66666667,12.56666667,동해
2023-02-11,0.4,0.95,6,4.7,5.55,3.55,1023.9,81,6.25,서해
2023-02-11,0.875,2.4,3,5.375,6.125,4.875,1021.675,74,14.05,남해
2023-02-12,0.733333333,3.033333333,23.33333333,4.666666667,6,6.033333333,1021.166667,67,12.53333333,동해
2023-02-12,0.7,2,21.5,4.05,4.9,6.8,1021.3,84.5,6.25,서해
2023-02-12,1.025,3.8,22.5,5.075,6.125,7.6,1017.4,84,13.675,남해
2023-02-13,2.033333333,4.333333333,13.33333333,6.133333333,6.9,9.966666667,1018.133333,69,12.46666667,동해
2023-02-13,2.1,4.9,21.5,5.95,7,11.15,1020.5,76.5,6.3,서해
2023-02-13,2.1,4.6,8.5,6.325,7.125,9.35,1016.175,80.75,13.475,남해
2023-02-14,1.8,4.466666667,21,6.366666667,7.3,7.633333333,1022.166667,77,12.3,동해
2023-02-14,2.25,4.75,8,6.4,7,10.9,1025.25,64,6.5,서해
2023-02-14,1.9,4.525,10.75,6.325,6.975,8.75,1021.525,69.25,13.525,남해
2023-02-15,2.2,4.8,4.333333333,7.166666667,8.033333333,8.4,1030.266667,68.66666667,12.43333333,동해
2023-02-15,1.2,3.5,1,5.35,6.05,6.55,1029.85,65,6.45,서해
2023-02-15,1.95,4.1,10.75,6.325,6.925,10.075,1027.225,74,13.325,남해
2023-02-16,1.5,3.266666667,2.333333333,7.333333333,9.066666667,6.166666667,1029.666667,63,12.6,동해
2023-02-16,0.5,1.2,3,4.7,4.95,2.85,1031.4,68,6.3,서해
2023-02-16,1.2,2.875,2.5,6.025,6.6,4.725,1029.975,74.25,13.625,남해
2023-02-17,0.9,2,6.666666667,6.433333333,7.533333333,4.233333333,1026.366667,53.66666667,13.06666667,동해
2023-02-17,0.3,0.75,11.5,4.95,6.05,3.55,1027.1,83,6.15,서해
2023-02-17,0.763580686,1.973215736,11.75658657,5.839076391,6.830219619,4.655547416,1024.229683,79.60205374,14.62221837,남해
2023-02-18,0.6,1.5,6,5.066666667,6.466666667,3.766666667,1019.233333,74.33333333,12.93333333,동해
2023-02-18,0.3,0.8,12.5,5.05,5.75,2.95,1020.5,88,6.2,서해
2023-02-18,1.16,2.72,11,6.1,6.92,4.04,1020.84,92.6,14.32,남해
2023-02-19,1.233333333,4.166666667,18.33333333,4.9,6.466666667,8.366666667,1013.966667,56.66666667,12.86666667,동해
2023-02-19,1.608951716,4.85,14.5,5.9,7.3,9.25,1022.85,71,6.25,서해
2023-02-19,1.84,4.16,18.8,6.06,7.38,10.84,1021.16,74,14.12,남해
2023-02-20,2.2,5.1,9.333333333,6.366666667,7.566666667,10.03333333,1022.633333,48.66666667,12.1,동해
2023-02-20,1.7,4.05,20.5,5.55,6.45,9.85,1029.35,59,6.35,서해
2023-02-20,1.563580686,3.513215736,14.95658657,5.659076391,6.610219619,9.395547416,1024.349683,61.60205374,14.82221837,남해
2023-02-21,2.066666667,4.666666667,9,6.733333333,7.866666667,7.6,1032.933333,68.33333333,12.6,동해
2023-02-21,1.7,4.05,7.5,5.85,6.85,8.1,1036.05,59,6.3,서해
2023-02-21,1.7,3.825,6.25,5.95,6.5,8.375,1032.475,59,13.375,남해
2023-02-22,1.266666667,2.9,10.66666667,6.566666667,8.333333333,5.833333333,1028.733333,53.66666667,12.4,동해
2023-02-22,0.5,1.45,8.5,4.95,5.5,2,1031.25,67.5,6.4,서해
2023-02-22,0.975,2.55,4.25,5.825,6.575,4.575,1028.95,66.5,13.6,남해
2023-02-23,0.9,2.1,3.333333333,4.8,6.8,4.266666667,1021.033333,57,12.36666667,동해
2023-02-23,0.3,0.8,4.5,5.05,5.85,2.6,1025.35,77.5,6.55,서해
2023-02-23,0.675,1.725,8,5.05,6.05,5.125,1022.95,75.5,13.875,남해
2023-02-24,1.266666667,3.366666667,22.66666667,5.633333333,6.833333333,7.233333333,1021.733333,60.66666667,12.33333333,동해
2023-02-24,1,3.55,22.5,4.65,6.15,8.6,1027.25,70.5,6.45,서해
2023-02-24,1.1,3.15,22,4.825,5.5,8.2,1023.175,61.75,13.875,남해
2023-02-25,1.6,3.466666667,4.333333333,6.633333333,7.433333333,5.966666667,1029.366667,72.66666667,12.43333333,동해
2023-02-25,2.2,4.7,18.5,6,6.55,11.15,1035.05,59.5,6.4,서해
2023-02-25,2,4,19.75,5.8,6.35,11.35,1030.975,59.25,13.625,남해
2023-02-26,1,2.6,1,6.366666667,7.233333333,4.066666667,1034.866667,53,12.63333333,동해
2023-02-26,1.05,2.95,2,5.15,6.15,5,1038.05,67,6.35,서해
2023-02-26,1.4,3.4,2.5,5.975,6.75,5.975,1035.875,54.75,13.875,남해
2023-02-27,0.966666667,2.433333333,20.33333333,5.1,6.8,7.6,1031.966667,59.66666667,12.86666667,동해
2023-02-27,0.3,0.9,1,4.85,5.6,1.75,1034.95,80.5,6.8,서해
2023-02-27,0.6,1.75,2.25,5.65,6.225,2.575,1034.2,56.25,14.4,남해
2023-02-28,1.366666667,3.166666667,21.66666667,4.866666667,5.733333333,9.4,1024.266667,59,12.6,동해
2023-02-28,0.65,1.5,15,4.45,6,4.05,1027.05,86,6.4,서해
2023-02-28,0.525,1.425,11,6,6.75,4.25,1027.875,72.25,14.1,남해
2023-03-01,1.1,3.2,18,5.1,5.966666667,6.633333333,1018.966667,66.33333333,12.63333333,동해
2023-03-01,0.7,2.05,20,4.55,5.3,5.25,1024.9,79,6.4,서해
2023-03-01,0.85,3.25,22.75,5.55,6.65,7.175,1022.575,74,13.525,남해
2023-03-02,2.233333333,5.9,5,6.833333333,8.033333333,8.233333333,1024.033333,49,12.36666667,동해
2023-03-02,1.55,3.6,7,5.45,6.1,8.05,1030.3,54,6.3,서해
2023-03-02,1.7,3.7,9,5.6,6.075,9.65,1027.9,51.5,13.425,남해
2023-03-03,0.933333333,2.233333333,8,6.066666667,7.066666667,5.233333333,1024.733333,46.66666667,12.43333333,동해
2023-03-03,0.8,2.2,9.5,4.75,5.55,4.8,1027.95,80.5,6.4,서해
2023-03-03,0.95,2.675,2.5,5.65,6.25,4.45,1028.075,57,13.325,남해
2023-03-04,0.6,1.466666667,3.333333333,4.766666667,5.9,4.9,1028.166667,61.66666667,12.73333333,동해
2023-03-04,0.55,1.5,2,5.05,6,2.65,1029.1,91,6.65,서해
2023-03-04,0.643580686,1.773215736,7.956586567,5.899076391,6.930219619,4.255547416,1025.469683,62.40205374,14.44221837,남해
2023-03-05,0.8,1.966666667,16,4.8,5.566666667,5.766666667,1027.166667,61.66666667,12.86666667,동해
2023-03-05,0.3,0.65,2,6.2,6.8,1.75,1027.75,89.5,7.1,서해
2023-03-05,0.56,1.64,7.4,5.54,7.36,3.22,1027.92,63,14.48,남해
2023-03-06,0.825,2.325,12.75,4.45,5.075,6.5,1021.475,69.75,14.22777296,동해
2023-03-06,0.45,1.6,23.5,5.15,6.65,5.55,1022.75,91.5,6.85,서해
2023-03-06,0.643580686,1.36,13.2,5.62,7.44,3.98,1025.54,66.6,14.12,남해
2023-03-07,0.972634477,2.388692893,18.92764428,4.931793985,5.917032699,4.992579027,1017.749472,76.00342291,13.60369728,동해
2023-03-07,1,2.15,6,5,5.6,5.75,1019.45,94,6.9,서해
2023-03-07,0.68,1.72,12.4,5.38,5.98,5.38,1023.92,79.2,13.68,남해
2023-03-08,1.133333333,2.4,4,5.366666667,6.233333333,5.666666667,1017.4,72,11.63333333,동해
2023-03-08,1.1,2.25,10,4.85,5.35,6.95,1017,93,6.95,서해
2023-03-08,0.74,1.84,16.4,5.38,6.08,5.98,1021.78,80.8,13.94,남해
2023-03-09,1.066666667,2.166666667,18.33333333,5.6,6.333333333,4.2,1014.6,88.66666667,12.2,동해
2023-03-09,0.8,1.9,1.5,5.15,5.7,3.35,1016.55,96.5,7.25,서해
2023-03-09,0.92,2.44,10,5.28,6.12,5.76,1018.04,91.4,13.76,남해
2023-03-10,0.933333333,2.466666667,15,5.866666667,7.066666667,5.733333333,1020.5,86.33333333,12.96666667,동해
2023-03-10,0.6,1.4,13,4.35,5.15,5.9,1018.25,95,7.15,서해
2023-03-10,0.62,1.54,4.6,5.96,7.36,2.94,1021.48,96,13.98,남해
2023-03-11,0.933333333,2,3,5.833333333,6.8,5.066666667,1021.833333,94,12.7,동해
2023-03-11,0.65,1.35,1,4.55,5.1,5.15,1021.05,95,7.4,서해
2023-03-11,0.46,1.14,11.4,6.62,7.82,3.4,1023.62,97.2,14.2,남해
2023-03-12,1.333333333,3.6,21.66666667,5.733333333,6.6,6.833333333,1016,83,12.5,동해
2023-03-12,1.95,6.05,19.5,5.7,7.7,10.7,1023.9,72.5,7.15,서해
2023-03-12,1.48,5.36,22.8,6.2,7.48,9.06,1022.58,83.2,13.8,남해
2023-03-13,2.766666667,6.066666667,5.666666667,7.566666667,9.233333333,8.833333333,1019.3,46.66666667,12.06666667,동해
2023-03-13,1.75,4.65,1,5.95,7.2,7.55,1023.25,57.5,7.1,서해
2023-03-13,1.9,5.18,2.4,6.62,7.6,7.38,1025,54.6,13.38,남해
2023-03-14,1.533333333,3.833333333,22.66666667,5.466666667,7.166666667,9.366666667,1018.233333,54.33333333,12.26666667,동해
2023-03-14,2.05,3.95,9.5,5.95,6.4,10.3,1016.5,86.5,7.1,서해
2023-03-14,0.74,2.08,12.4,5.46,7.64,5.12,1021.14,68.4,13.22,남해
2023-03-15,1.8,4.5,22,5.633333333,6.6,10.76666667,1017.866667,75.33333333,12.66666667,동해
2023-03-15,1.7,3.75,12.5,5.85,6.6,8.05,1021.2,80,7.05,서해
2023-03-15,1,2.46,12.6,5.66,6.62,4.18,1021.72,85.6,13.64,남해
2023-03-16,2,5.633333333,8.666666667,6.5,7.733333333,7.5,1025.5,56,12.46666667,동해
2023-03-16,1.2,2.85,3.5,4.95,5.6,7.95,1030.15,53,6.95,서해
2023-03-16,1.62,3.5,9,5.96,6.88,8.12,1025.76,70.2,13.66,남해
2023-03-17,0.833333333,1.766666667,1.666666667,5.533333333,5.933333333,2.8,1024.3,53.66666667,12.8,동해
2023-03-17,0.95,2.25,16.5,4.4,5.05,7.65,1024.5,66.5,6.9,서해
2023-03-17,1.56,3.52,16,5.72,6.56,8.86,1020.96,80.4,13.96,남해
2023-03-18,0.5,1.133333333,7,5.066666667,5.633333333,2.8,1018,59,13.56666667,동해
2023-03-18,0.75,1.8,7,4.45,5,5.95,1021.9,73,6.9,서해
2023-03-18,1.42,3.26,5.4,5.42,6.18,8.24,1019.76,63.4,14.42,남해
2023-03-19,0.466666667,1.233333333,15.66666667,4.466666667,5.2,4.4,1018.233333,63,13.76666667,동해
2023-03-19,0.4,0.95,3,4.65,5.15,1.85,1021.25,85.5,7.5,서해
2023-03-19,0.9,2.58,1.6,5.02,5.58,5.44,1020.94,66.4,14.08,남해
2023-03-20,0.939301144,2.322026226,13.92764428,4.431793985,5.250366032,6.292579027,1015.249472,72.00342291,15.37036395,동해
2023-03-20,0.708951716,0.55,2,5.55,6.25,2.25,1016.6,86.5,7.65,서해
2023-03-20,0.42,1.2,10.6,5.34,6.78,3.2,1016.5,75.2,14.26,남해
2023-03-21,0.6,1.4,1.5,4.2,5,3.05,1012.85,76.5,12.95,동해
2023-03-21,0.708951716,0.55,5,4.8,6.3,3.45,1012.25,83,7.6,서해
2023-03-21,0.9,2.52,21.4,5.16,6.18,5.54,1011.04,93,13.94,남해
2023-03-22,0.7,1.65,20,3.6,4.15,6.25,1011.4,92,13.5,동해
2023-03-22,0.4,1.15,22,5.2,6.2,4.7,1009.95,86.5,7.5,서해
2023-03-22,0.96,2.34,4.4,5.68,6.5,5.48,1008.9,96.4,14.08,남해
2023-03-23,0.75,2.6,22.5,3.95,5,5.15,1006.95,95,12.25,동해
2023-03-23,1.6,4.75,19,5.15,7.25,10.5,1010,78.5,7.3,서해
2023-03-23,1.12,3.02,18.6,5.54,6.48,6.66,1007.48,93.4,14,남해
2023-03-24,2.05,4.55,17.5,6.25,7.6,8.05,1017.75,67.5,11.5,동해
2023-03-24,2.85,5.65,8.5,6.9,7.75,11.55,1018.2,66,7.2,서해
2023-03-24,2.08,4.56,14,6.84,7.66,9.36,1015.7,83.6,14.34,남해
2023-03-25,1.35,3.25,4,5.8,7.05,5.25,1020.6,65,11.3,동해
2023-03-25,1.2,2.9,2,5.4,6.55,5.85,1019.75,77.5,7.5,서해
2023-03-25,1.8,3.98,3.4,6.4,7.44,8.14,1018.12,82,14.64,남해
2023-03-26,0.95,1.9,13.5,6.35,7.15,4.05,1016.4,68.5,11.4,동해
2023-03-26,1,2.3,13.5,4.75,5.05,7.1,1020.75,67,7.4,서해
2023-03-26,1.46,3.22,14.4,5.6,6.58,8.36,1018.02,68.4,14.84,남해
2023-03-27,0.65,1.45,1.5,4.3,5.25,4.1,1020.45,68.5,12.55,동해
2023-03-27,0.5,1.15,2,4.45,5,3.5,1022.9,80.5,7.75,서해
2023-03-27,1.24,3.1,4.2,5.24,6.08,7.76,1022.24,54.6,14.8,남해
2023-03-28,0.45,1.15,13,3.85,4.8,3.6,1023.5,65,13,동해
2023-03-28,0.4,1.1,10,4.2,4.65,3.65,1024.4,91.5,8,서해
2023-03-28,0.52,1.58,1.2,5.12,6.96,3.68,1025.12,63.4,14.76,남해
2023-03-29,0.7,1.6,7,3.8,4.25,4.95,1021.65,75,13.25,동해
2023-03-29,0.758951716,0.65,1,5.55,6.55,1.7,1023.25,94.5,8.6,서해
2023-03-29,0.38,0.96,5.8,6.64,7.92,2.76,1023.2,70.4,15.26,남해
2023-03-30,0.6,1.5,13,3.8,4.05,4.65,1016.95,76,13.5,동해
2023-03-30,0.2,0.7,19,3.4,4.1,1.4,1020.5,86,8.1,서해
2023-03-30,0.48,1.46,16.8,5.66,7.26,4.04,1019.74,79.4,15,남해
2023-03-31,0.6,1.3,2,4.1,4.85,4,1017.65,79.5,13.95,동해
2023-03-31,1.217903432,1.1,16.5,5.95,6.55,2.65,1019.55,86.5,9.5,서해
2023-03-31,1.12,2.7,15.2,5.94,7.14,5.44,1018.06,76.2,14.62,남해
2023-04-01,0.739301144,1.988692893,19.59431095,4.298460651,5.183699366,5.292579027,1018.049472,77.33675624,15.47036395,동해
2023-04-01,0.958951716,1.05,12,6.25,6.9,2.8,1016.85,84,9.8,서해
2023-04-01,1.08,2.56,13,6.02,6.7,5.44,1015.82,85,14.52,남해
2023-04-02,1.333333333,2.9,18.33333333,4.933333333,5.433333333,6.733333333,1021.3,76.66666667,14.73333333,동해
2023-04-02,0.3,0.7,5,5.7,6.55,2.5,1018.85,81,10.2,서해
2023-04-02,1.74,4.38,21.8,6.2,7.12,8.06,1017.72,74.2,14.4,남해
2023-04-03,1.266666667,2.533333333,9.333333333,5.333333333,5.8,5.4,1025.033333,74.33333333,14.9,동해
2023-04-03,0.5,1.5,18,5.25,6.4,5,1021.05,79,9.95,서해
2023-04-03,2.26,4.62,9.4,6.8,7.64,10.5,1020.94,78.6,14.52,남해
2023-04-04,0.933333333,2.033333333,14.33333333,4.633333333,5.466666667,5.533333333,1021.733333,83.66666667,15.23333333,동해
2023-04-04,1.608951716,4.2,24,5.25,6.1,9.25,1015.05,89.5,9.15,서해
2023-04-04,1.84,4.24,17.4,6.26,7.72,9.28,1018.04,87.2,14.5,남해
2023-04-05,2.2,6.4,22.66666667,5.1,6.733333333,11.3,1012.1,91.33333333,15.03333333,동해
2023-04-05,2.05,5.45,6,6.3,7.25,8,1008.7,94.5,8.65,서해
2023-04-05,2.76,5.88,7.8,7.36,8.14,9.58,1012.84,91.6,14.52,남해
2023-04-06,2.033333333,5.033333333,1.666666667,5.933333333,7.033333333,7.4,1007.833333,81,14.96666667,동해
2023-04-06,1.35,3.1,3,5.95,6.8,5.2,1012.85,86.5,8.7,서해
2023-04-06,1.62,3.48,4,6.58,7.22,7.3,1014.3,83.4,14.36,남해
2023-04-07,1.1,2.466666667,13.33333333,4.633333333,5.433333333,7.266666667,1009.933333,59.66666667,15.1,동해
2023-04-07,1.1,3.1,20.5,5,6.2,7.75,1017.65,77.5,8.65,서해
2023-04-07,1.32,2.94,12.6,5.14,5.98,9.46,1017.36,75.4,14.3,남해
2023-04-08,2.033333333,4.5,12,5.8,6.933333333,9.033333333,1015.166667,44.33333333,14.73333333,동해
2023-04-08,1.15,2.75,3,5.2,6.15,5.5,1021.6,81,8.65,서해
2023-04-08,1.4,3.32,6.2,5.44,6.16,8.7,1023.18,59.4,14.16,남해
2023-04-09,1.1,2.566666667,16,4.833333333,5.866666667,6.166666667,1017.266667,52,14.76666667,동해
2023-04-09,0.6,1.35,23.5,4.35,4.9,5.6,1019.3,87.5,8.9,서해
2023-04-09,0.68,2.02,3,5.3,6.4,4.68,1022.12,60,14.1,남해
2023-04-10,1.566666667,3.866666667,20,4.933333333,5.9,8.6,1014.1,66,14.5,동해
2023-04-10,1.45,3.15,16.5,5.05,5.85,9.2,1013.85,90,8.75,서해
2023-04-10,0.7,1.98,14.4,5.06,5.9,5.94,1018.72,76.6,14.1,남해
2023-04-11,2.466666667,5.233333333,18.33333333,5.866666667,6.9,11.13333333,1008.466667,75.33333333,14.53333333,동해
2023-04-11,1.65,3.4,8.5,5.75,6.4,7.65,1011.65,88.5,8.8,서해
2023-04-11,1.14,2.72,10.2,5.24,5.86,7.02,1014.82,88.2,14.24,남해
2023-04-12,1.766666667,4.433333333,6.333333333,5.566666667,6.7,8.133333333,1014.066667,43.66666667,14.63333333,동해
2023-04-12,0.65,1.65,2.5,5.05,5.95,3.15,1019.5,81.5,9.4,서해
2023-04-12,0.98,2.54,8.2,4.94,5.7,6.7,1018.58,59.6,14.34,남해
2023-04-13,0.966666667,2.166666667,14,4.366666667,5.1,5.466666667,1015.9,60,14.56666667,동해
2023-04-13,0.808951716,0.8,14,4.95,5.85,4.75,1017.05,87,9.5,서해
2023-04-13,0.56,1.56,2,5.06,6.44,3.88,1018.92,70.6,14.76,남해
2023-04-14,0.733333333,1.8,7.333333333,4.266666667,4.933333333,3.9,1013.466667,84.66666667,15,동해
2023-04-14,0.6,1.35,13.5,4.45,5.15,4.65,1012.5,92,9.6,서해
2023-04-14,0.96,3.02,20.6,5.2,6.5,6.28,1011.88,93.8,14.72,남해
2023-04-15,1,2.766666667,19.66666667,4.266666667,5.033333333,6.366666667,1003.9,90.33333333,14.96666667,동해
2023-04-15,0.55,1.4,13.5,5.05,5.75,3.95,1006.65,95,9.85,서해
2023-04-15,1.18,3.08,5,5.46,6.36,6.44,1006.18,92,14.78,남해
2023-04-16,1.333333333,2.766666667,14.33333333,5.366666667,6.533333333,5.766666667,1005.066667,75,14.8,동해
2023-04-16,0.55,1.35,13,4.8,5.85,2.95,1007.05,89.5,10.2,서해
2023-04-16,1.06,3.04,14.2,4.98,5.94,7.28,1007.98,81.6,14.76,남해
2023-04-17,1.217903432,2.866078679,10.78293284,5.895381954,7.151098097,6.37773708,1016.548415,75.01026872,17.91109185,동해
2023-04-17,1.217903432,2.866078679,10.78293284,5.895381954,7.151098097,6.37773708,1016.548415,75.01026872,17.91109185,서해
2023-04-17,1.217903432,2.866078679,10.78293284,5.895381954,7.151098097,6.37773708,1016.548415,75.01026872,17.91109185,남해
2023-04-18,1.191851,2.805821,10.717167,5.863369,7.121315,6.274497,1016.397675,75.601287,17.614097,동해
2023-04-18,1.191851,2.805821,10.717167,5.863369,7.121315,6.274497,1016.397675,75.601287,17.614097,서해
2023-04-18,1.191851,2.805821,10.717167,5.863369,7.121315,6.274497,1016.397675,75.601287,17.614097,남해
2023-04-19,1.217903432,2.866078679,10.78293284,5.895381954,7.151098097,6.37773708,1016.548415,75.01026872,17.91109185,동해
2023-04-19,1.191851,2.805821,10.717167,5.863369,7.121315,6.274497,1016.397675,75.601287,17.614097,서해
2023-04-19,1.217903432,2.866078679,10.78293284,5.895381954,7.151098097,6.37773708,1016.548415,75.01026872,17.91109185,남해
2023-04-20,0.733333333,1.666666667,10.33333333,3.933333333,4.333333333,4.933333333,1007.366667,88.33333333,15.16666667,동해
2023-04-20,1.217903432,2.866078679,10.78293284,5.895381954,7.151098097,6.37773708,1016.548415,75.01026872,17.91109185,서해
2023-04-20,1.56,3.713215736,11.15658657,7.14,8.04,4.22,1009.78,91.8,15.84,남해
2023-04-21,1.6,4.233333333,13.33333333,5.033333333,6.466666667,7.766666667,1013.933333,56.66666667,15.06666667,동해
2023-04-21,1.758951716,3.83303934,14.39146642,6.647690977,7.725549048,9.18886854,1015.524208,71.50513436,14.60554593,서해
2023-04-21,1.82,4.64,20.6,6.18,7.2,9.2,1011.14,84,15.1,남해
2023-04-22,1.433333333,3.2,12.66666667,5.066666667,5.766666667,6.3,1021.4,50.66666667,15.33333333,동해
2023-04-22,0.95,2.75,1,5.1,5.9,4.55,1019.6,75.5,10.25,서해
2023-04-22,2.44,4.9,17,6.96,7.7,10.54,1017.74,70.2,14.94,남해
2023-04-23,1.133333333,2.5,3.333333333,4.733333333,5.6,5.466666667,1024.566667,52.66666667,15.73333333,동해
2023-04-23,0.6,1.3,17,4.75,5.35,4.95,1023.65,75,10.4,서해
2023-04-23,2.4,5.1,4.2,7,7.96,10.12,1021.3,72.4,14.8,남해
2023-04-24,1.3,2.666666667,9.666666667,4.833333333,5.333333333,6.433333333,1025.233333,54,15.7,동해
2023-04-24,0.6,1.45,3,4.65,5.25,3.4,1023.5,79.5,10.75,서해
2023-04-24,1.96,3.88,11.8,6.34,7,9.22,1021.94,74.6,14.7,남해
2023-04-25,1.3,2.9,14,4.933333333,6.266666667,5.733333333,1015.3,72.33333333,15.43333333,동해
2023-04-25,0.958951716,1.15,5.5,5.1,6.45,2.6,1016.3,89.5,10.5,서해
2023-04-25,1.58,3.2,2.8,6.18,7.1,6.96,1014.8,90.6,14.62,남해
2023-04-26,0.866666667,2.166666667,12.66666667,4.266666667,5.166666667,5.133333333,1011.5,66.66666667,15.26666667,동해
2023-04-26,1.15,2.85,15,5.35,6.95,6.85,1016.4,77.5,10.35,서해
2023-04-26,1.04,2.44,9.2,5.24,6.54,7.52,1016.84,74.4,14.54,남해
2023-04-27,0.833333333,2.133333333,17.33333333,4.033333333,4.9,5.7,1019.9,73.33333333,15.06666667,동해
2023-04-27,0.6,1.95,2.5,4.95,5.95,4.15,1020.4,85.5,10.65,서해
2023-04-27,0.76,1.88,2.6,6.04,7.66,3.6,1021.48,75.8,15.06,남해
2023-04-28,1.3,2.966666667,19.33333333,4.333333333,4.966666667,7.233333333,1015.833333,82.33333333,15.3,동해
2023-04-28,0.65,1.35,14,4.35,4.7,5.2,1015.25,93,10.85,서해
2023-04-28,0.56,1.58,18.6,5.14,6.74,4.72,1017.54,91.4,15.16,남해
2023-04-29,1.633333333,3.466666667,14.66666667,4.933333333,5.666666667,8.5,1005.633333,88.66666667,15.8,동해
2023-04-29,0.95,2.9,20,4.65,5.85,6.5,1009.25,89.5,10.95,서해
2023-04-29,1.06,2.8,15.6,5.4,6.28,7.04,1010.86,92,15.06,남해
2023-04-30,1.466666667,3.3,12.66666667,5.233333333,5.966666667,7.333333333,1007.433333,64,15.76666667,동해
2023-04-30,0.95,2.6,3,4.95,6.3,5.65,1011.7,88.5,10.8,서해
2023-04-30,1.02,2.62,1.8,5.38,6.08,6.6,1014.52,74.4,15.02,남해
2023-05-01,1.254475858,3.16651967,7.195733209,5.123845488,6.387774524,6.76943427,1015.762104,63.50256718,16.25277296,동해
2023-05-01,0.45,1.05,1,4.45,5,3.05,1018.15,87,11.5,서해
2023-05-01,0.58,1.56,6.4,4.94,5.66,4.4,1019.16,79.6,15.5,남해
2023-05-02,0.75,1.65,13,5.95,6.975,5.6,1023.2,76.75,15.75,동해
2023-05-02,0.808951716,1.2,21,4.05,4.6,5.35,1021.35,89.5,11.6,서해
2023-05-02,0.523580686,1.04,14.8,5.66,7.38,3.44,1023.58,88.8,15.78,남해
2023-05-03,0.9,2.4,21.25,4.575,6.175,6.6,1020.8,82,15.9,동해
2023-05-03,0.85,2.25,17,4.65,5.4,6.9,1019.15,89.5,11.7,서해
2023-05-03,1.027161373,2.48,23.2,4.96,6,5.78,1021.26,91.2,15.46,남해
2023-05-04,1.05,2.625,12.25,4.475,5.2,7.4,1015.525,86.5,15.925,동해
2023-05-04,1.55,3,18.5,5.7,6.2,8.5,1010.35,95,11.6,서해
2023-05-04,1.96,4.62,17.2,6.26,7,9.22,1013.24,95.8,15.16,남해
2023-05-05,1.625,3.7,18.5,5.125,6.075,9.875,1006.5,93,15.875,동해
2023-05-05,1.5,3.55,10,6.05,6.6,5.65,1000.8,96,11.6,서해
2023-05-05,2.44,4.82,13.6,6.68,7.22,10.56,1005.18,97.2,15.02,남해
2023-05-06,2.6,5.525,18.75,6.5,7.475,10.875,1008,91,15.75,동해
2023-05-06,1.55,3.65,17,5.7,6.55,8.85,1004.85,93.5,11.4,서해
2023-05-06,1.963580686,4.233215736,4.956586567,6.459076391,7.450219619,6.42,1006.12,95.8,15.12,남해
2023-05-07,2.275,5.075,7,6.3,6.975,10.3,1012,74,15.85,동해
2023-05-07,1,2.25,5,5,5.8,6.4,1012.4,85,11.45,서해
2023-05-07,2.275,4.85,7.75,6.425,7.6,10.175,1009.1,86.75,15.7,남해
2023-05-08,1.825,4.3,3.75,6.55,7.4,6.825,1015.75,62,16.075,동해
2023-05-08,0.4,1.25,2,4.8,5.6,3.8,1017.75,85.5,12.2,서해
2023-05-08,1.523580686,3.373215736,5.556586567,6.359076391,7.670219619,6.7,1016.96,73.6,15.46,남해
2023-05-09,0.975,2.425,1.25,5.275,6.7,6.15,1014.2,73.5,16.1,동해
2023-05-09,0.758951716,0.65,2,4.9,5.7,3.35,1018.1,87,12.7,서해
2023-05-09,0.86,2,5.8,5.86,7.02,4.78,1018.02,81,15.72,남해
2023-05-10,0.725,1.75,20.75,4.025,4.6,5.375,1016.325,79.25,16.25,동해
2023-05-10,0.708951716,0.5,1,5.45,6.15,2.4,1018.05,88,13.6,서해
2023-05-10,0.48,1.22,2.2,5.42,7.06,3.62,1017.86,82.2,16.1,남해
2023-05-11,0.925,2,16.25,4.6,5.1,5.725,1020.425,73.25,16.075,동해
2023-05-11,1.217903432,0.4,5,3.3,4,1.9,1018.5,83,13.2,서해
2023-05-11,0.6,1.6,11.4,6.6,7.6,4.14,1019.16,88.6,16.2,남해
2023-05-12,1.025,2.2,9,5.075,5.55,5.225,1017.325,83.25,16.225,동해
2023-05-12,0.708951716,0.55,16,5.1,6.15,3.15,1017.05,94,14,서해
2023-05-12,0.58,1.46,4.8,5.92,7.22,3.66,1018.14,89.2,16.18,남해
2023-05-13,1.125,2.775,10.75,4.575,5.125,7.3,1013.475,88.25,16.15,동해
2023-05-13,0.808951716,0.85,8,4.75,5.65,3.7,1013.6,95,14.3,서해
