Date,Open,High,Low,Adj Close,Volume,Close
2021-05-27,15.69975,15.75,15.46,15.45778,581475200,15.488
2021-05-28,15.501,16.277475,15.501,16.212803,644535600,16.244499
2021-06-01,16.27,16.388124,15.90325,16.232761,472803000,16.2645
2021-06-02,16.252251,16.918867,16.2355,16.745514,594167560,16.77825
2021-06-03,16.70075,17.259001,16.583,16.936638,580006800,16.969749
2021-06-04,17.112499,17.660999,17.095501,17.543953,617120280,17.578251
2021-06-07,17.57114,17.8125,17.192751,17.58462,575754920,17.618999
2021-06-08,17.52725,17.621588,17.250999,17.422939,323846760,17.457001
2021-06-09,17.515751,17.575001,17.255751,17.328352,381657480,17.35825
2021-06-10,17.35,17.492001,17.176003,17.394983,287770440,17.424999
2021-06-11,17.4795,17.939224,17.44375,17.794546,416307640,17.825251
2021-06-14,17.906,18.039499,17.662752,17.987713,321374280,18.018749
2021-06-15,17.915001,18.016251,17.727949,17.75786,243030440,17.7885
2021-06-16,17.790751,17.954678,17.584425,17.779573,307122600,17.810249
2021-06-17,17.774567,18.834999,17.756252,18.625113,809654880,18.657249
2021-06-18,18.784,19.375,18.584,18.606646,968854280,18.63875
2021-06-21,18.435249,18.536501,17.822651,18.39551,672382160,18.42725
2021-06-22,18.4715,18.963751,18.385876,18.854219,580145560,18.886749
2021-06-23,19.00775,19.15275,18.907749,19.024427,332357040,19.057249
2021-06-24,19.227751,19.42,19.088249,19.172421,320922400,19.2055
2021-06-25,19.2805,19.345501,18.894375,18.998217,278365920,19.031
2021-06-28,19.36125,20.078751,19.319,19.950577,495436560,19.985001
2021-06-29,19.8825,20.098749,19.656876,19.992254,367633840,20.026751
2021-06-30,19.999125,20.1625,19.86375,19.96805,326566160,20.002501
2021-07-01,20.125,20.455999,20.018999,20.177185,480134960,20.212
2021-07-02,20.440125,20.505251,20.28775,20.451714,343396680,20.487
2021-07-06,20.737499,20.841999,20.35025,20.662848,446707480,20.6985
2021-07-07,20.8535,20.875,20.33205,20.336658,418427280,20.37175
2021-07-08,19.856501,20.132999,19.70075,19.868469,503299680,19.90275
2021-07-09,19.9625,20.080126,19.75425,20.015713,296622680,20.050249
2021-07-12,20.24,20.532749,20.18775,20.477165,321984760,20.512501
2021-07-13,20.400499,20.46125,20.114002,20.21512,290706320,20.25
2021-07-14,20.35775,20.417749,19.75275,19.80732,380099200,19.841499
2021-07-15,19.81175,19.847,18.858501,18.933584,550564520,18.966249
2021-07-16,19.0305,19.15711,18.073,18.129721,688222640,18.160999
2021-07-19,17.915251,19.042,17.865499,18.747402,749058760,18.779751
2021-07-20,18.73,18.837999,18.164,18.579941,434686540,18.612
2021-07-21,18.882,19.527,18.742001,19.376564,371017360,19.41
2021-07-22,19.642,19.886999,19.275999,19.560253,323825950,19.594
2021-07-23,19.656349,19.700001,19.25,19.524313,195671980,19.558001
2021-07-26,19.311001,19.441999,18.914,19.260769,203943160,19.294001
2021-07-27,19.264999,19.622,18.740999,19.174915,248862580,19.208
2021-07-28,19.319201,19.646,18.995001,19.469408,202191150,19.503
2021-07-29,19.518999,19.853001,19.32803,19.628136,190780880,19.662001
2021-07-30,19.417999,19.629999,19.263,19.465412,183497460,19.499001
2021-08-02,19.700001,19.961,19.361,19.715982,217443970,19.75
2021-08-03,19.74,20.222,19.219999,19.780872,301810740,19.815001
2021-08-04,19.99,20.318001,19.827999,20.23908,231309400,20.274
2021-08-05,20.5,20.733,20.341999,20.601454,211435370,20.636999
2021-08-06,20.524,20.57,20.209999,20.330921,178496610,20.365999
2021-08-09,20.445999,20.50799,20.143,20.260042,146443100,20.295
2021-08-10,20.322001,20.43,19.834539,19.901661,179237780,19.936001
2021-08-11,20.042999,20.049,19.43,19.66507,185924840,19.698999
2021-08-12,19.870001,20.02899,19.620001,19.870716,151861550,19.905001
2021-08-13,19.905001,20.21381,19.851,20.153225,183062860,20.188
2021-08-16,20.135,20.287001,19.452999,19.915638,211152800,19.950001
2021-08-17,19.684999,19.77,19.267,19.424486,204584850,19.458
2021-08-18,19.5,19.63365,19,19.007204,285913480,19.040001
2021-08-19,19.493999,20.495001,18.761999,19.763899,766554770,19.798
2021-08-20,19.990999,20.865061,19.933001,20.780144,675741310,20.816
2021-08-23,20.971001,21.997,20.950001,21.920179,575806580,21.958
2021-08-24,21.753,21.959,21.535,21.755461,297298920,21.792999
2021-08-25,21.737,22.469999,21.722,22.174738,347701040,22.212999
2021-08-26,22.200001,22.34,21.790001,22.029991,237940420,22.068001
2021-08-27,22.184,22.722,22.167,22.59701,304722190,22.636
2021-08-30,22.829969,23.042999,22.551001,22.648924,262579900,22.688
2021-08-31,22.695,22.695,22.120001,22.350382,259849680,22.385
2021-09-01,22.485001,22.697001,22.356501,22.4063,201766950,22.441
2021-09-02,22.518,22.592991,22.2945,22.361372,188109570,22.396
2021-09-03,22.325001,22.986,22.200001,22.807676,280831980,22.843
2021-09-07,22.833,22.899,22.5224,22.626955,198107160,22.662001
2021-09-08,22.513,22.610001,21.976999,22.304455,254434210,22.339001
2021-09-09,22.312,22.538,22.131001,22.142708,196856010,22.177
2021-09-10,22.34831,22.625999,22.27,22.443241,248375740,22.478001
2021-09-13,22.684,22.964001,21.858,22.117746,297499900,22.152
2021-09-14,22.275,22.41,22.086,22.207607,199754600,22.242001
2021-09-15,22.309,22.366989,21.966,22.30645,166538010,22.341
2021-09-16,22.183451,22.277,21.927,22.207607,156033440,22.242001
2021-09-17,22.299999,22.320999,21.83,21.866137,294502840,21.9
2021-09-20,21.146,21.433001,20.662001,21.080353,349440450,21.113001
2021-09-21,21.4165,21.424999,20.950001,21.213146,204688100,21.246
2021-09-22,21.365499,21.959999,21.195999,21.90707,268725560,21.941
2021-09-23,22.139999,22.5345,21.889999,22.447233,248554910,22.482
2021-09-24,22.07,22.149,21.861,22.046856,217655450,22.080999
2021-09-27,21.71035,21.799,21.325001,21.626507,245215140,21.66
2021-09-28,21.213499,21.419001,20.650999,20.66699,343068950,20.698999
2021-09-29,20.939501,21.017,20.466999,20.485273,218393630,20.517
2021-09-30,20.7684,21.066,20.688,20.683964,221009120,20.716
2021-10-01,20.75,20.858999,20.202999,20.709927,240977960,20.742001
2021-10-04,20.504,20.54179,19.555,19.701485,345634970,19.732
2021-10-05,19.950001,20.648001,19.854,20.419374,279281650,20.451
2021-10-06,20.120001,20.719999,20.08,20.66799,297201750,20.700001
2021-10-07,21.091999,21.322001,20.972,21.042408,256918930,21.075001
2021-10-08,21.101,21.205999,20.775,20.798786,151257910,20.830999
2021-10-11,20.575001,21.063,20.511,20.662998,163387540,20.695
2021-10-12,20.827499,21.056999,20.528,20.639032,162133540,20.671
2021-10-13,20.917999,20.99,20.712999,20.906618,180651880,20.938999
2021-10-14,21.288,21.754999,21.122009,21.712372,243588810,21.746
2021-10-15,21.809999,21.931,21.662001,21.828192,226994010,21.862
2021-10-18,21.749001,22.291,21.643999,22.187637,189493560,22.222
2021-10-19,22.275999,22.379,22.037001,22.255529,161473290,22.290001
2021-10-20,22.304501,22.433001,21.982,22.068821,146275940,22.103001
2021-10-21,22.097,22.711,22.083,22.656908,187590320,22.691999
2021-10-22,22.823,23.129999,22.561001,22.690857,249383790,22.726
2021-10-25,22.973,23.35499,22.77,23.130177,230234830,23.166
2021-10-26,23.989,25.259001,23.924,24.67878,485898300,24.716999
2021-10-27,24.474001,25.09,24.282009,24.413187,245989890,24.451
2021-10-28,24.878,24.950001,24.523001,24.902433,234204310,24.941
2021-10-29,25.0005,25.709,25,25.527464,292502840,25.566999
2021-11-01,25.649,25.893999,25.226999,25.787064,265739760,25.827
2021-11-02,25.822001,26.677999,25.799999,26.360168,294112390,26.400999
2021-11-03,26.67,26.784,26.235001,26.556868,239910330,26.598
2021-11-04,27.229,31.365,27.118,29.754919,1153631150,29.801001
2021-11-05,30.187,31.4,29.41,29.705992,851260150,29.752001
2021-11-08,30.149,31.1,29.907,30.756365,503100930,30.804001
2021-11-09,32.282001,32.310001,29.964001,30.609592,646746210,30.657
2021-11-10,29.356001,30.85,28.778,29.413446,636205720,29.459
2021-11-11,30.468,30.59,29.77701,30.343004,332172110,30.389999
2021-11-12,30.01,30.68,29.629999,30.343004,413054280,30.389999
2021-11-15,30.552,30.643999,29.247,29.978569,384909000,30.025
2021-11-16,29.759001,30.389999,29.70587,30.156292,264483670,30.202999
2021-11-17,30.417999,30.509001,28.799999,29.21575,428507990,29.261
2021-11-18,32.367001,32.759998,31.320999,31.62602,781710750,31.674999
2021-11-19,32.243,33.088001,31.905001,32.933994,533866650,32.985001
2021-11-22,33.516998,34.646999,31.9,31.906582,754335240,31.955999
2021-11-23,31.535,32.360001,30.879999,31.696909,532162700,31.746
2021-11-24,31.461,32.855,30.927999,32.623474,435162260,32.674
2021-11-26,32.599998,32.709999,31.35,31.454285,283068860,31.503
2021-11-29,32.366001,33.411999,32.035999,33.324394,454963980,33.375999
2021-11-30,33.168999,33.353001,31.86401,32.625473,622066470,32.675999
2021-12-01,33.219471,33.289341,31.379999,31.390234,485802040,31.434999
2021-12-02,31.214001,32.477989,31.025,32.080246,472890330,32.125999
2021-12-03,32,32.129002,30.129999,30.649288,544325050,30.693001
2021-12-06,29.879999,30.240999,28.038,29.994223,658938450,30.037001
2021-12-07,30.957001,32.449001,30.650999,32.380817,593053480,32.426998
2021-12-08,31.999001,32.290001,31.421009,31.780672,475551450,31.826
2021-12-09,31.733999,32.205002,30.427999,30.446577,488507160,30.49
2021-12-10,31.15,31.305,29.861,30.154993,488825090,30.198
2021-12-13,30.249001,30.294001,28.115999,28.120892,598343660,28.160999
2021-12-14,27.698999,28.677999,27.25,28.296644,667035370,28.337
2021-12-15,28.4,30.5,27.837999,30.415623,698296880,30.459
2021-12-16,31.152,31.16,28.093,28.346571,707365950,28.386999
2021-12-17,27.985001,28.922001,27.76,27.761408,716622390,27.801001
2021-12-20,27.305,28.143999,27.145,27.679522,461846760,27.719
2021-12-21,28.374001,29.120001,27.400999,29.033592,524384940,29.075001
2021-12-22,28.891001,29.555,28.448999,29.358131,395184380,29.4
2021-12-23,29.754999,30.059,29.431009,29.597788,343021740,29.639999
2021-12-27,29.66,31.0865,29.639999,30.90093,403685870,30.945
2021-12-28,31.312,31.33,30.01181,30.278818,420591210,30.322001
2021-12-29,30.272499,30.548,29.365999,29.958275,343139280,30.000999
2021-12-30,29.827,30.457001,29.540001,29.543867,308864220,29.586
2021-12-31,29.674,30.030001,29.33057,29.369114,266529910,29.410999
2022-01-03,29.815001,30.711,29.785,30.078104,392402940,30.121
2022-01-04,30.277,30.468,28.349001,29.248285,527154400,29.290001
2022-01-05,28.948999,29.416,27.533001,27.564688,498063880,27.604
2022-01-06,27.639999,28.43799,27.065001,28.137871,454186370,28.177999
2022-01-07,28.141001,28.422001,27.056999,27.208197,409938510,27.247
2022-01-10,26.580999,27.469,25.643841,27.360979,594680950,27.4
2022-01-11,27.3225,28.065001,26.839001,27.777384,404089290,27.816999
2022-01-12,28.0665,28.594999,27.608,27.959126,383413480,27.999001
2022-01-13,28.379,28.48,26.497999,26.537153,538868090,26.575001
2022-01-14,26.299999,27.196899,26.210011,26.903629,395832350,26.941999
2022-01-18,26.26,26.638,25.77,25.866106,425306170,25.903
2022-01-19,26.079,26.543171,25.052,25.031303,488314510,25.066999
2022-01-20,25.304001,25.579041,24.077999,24.115608,435180730,24.15
2022-01-21,23.507,24.823,23.263,23.340715,718957840,23.374001
2022-01-24,22.33,23.379999,20.888,23.338717,915810630,23.372
2022-01-25,22.546,22.943001,22,22.292206,664616360,22.323999
2022-01-26,23.24,24.056999,22.299999,22.739567,755958730,22.771999
2022-01-27,23.568001,23.995001,21.674999,21.912748,573352720,21.944
2022-01-28,22.01215,22.858,21.296,22.807474,543774250,22.84
2022-01-31,23.181999,24.509001,23.052,24.451128,564679680,24.486
2022-02-01,25.104,25.145,23.890011,24.602909,518925170,24.638
2022-02-02,25.794001,25.816999,24.553011,25.206051,543419410,25.242001
2022-02-03,24.458,25.077,23.780001,23.913895,410177780,23.948
2022-02-04,23.972,24.635,23.632,24.284365,354828500,24.319
2022-02-07,24.372,25.181999,24.202,24.692783,376867500,24.728001
2022-02-08,24.358999,25.23,23.98,25.072241,410358640,25.108
2022-02-09,25.622,26.725,25.353001,26.666969,524281660,26.705
2022-02-10,25.995001,26.92499,25.6,25.78722,513199720,25.823999
2022-02-11,25.916,26.152,23.773001,23.914892,605471980,23.948999
2022-02-14,23.934,24.875,23.754999,24.232439,440424430,24.267
2022-02-15,24.948999,26.545,24.784,26.457268,701752800,26.495001
2022-02-16,26.259001,26.582001,25.552,26.473246,732676330,26.511
2022-02-17,25.629999,25.785,24.165001,24.472099,810595080,24.507
2022-02-18,24.6675,24.986,23.1,23.60833,761254910,23.642
2022-02-22,23.035,24.06399,23,23.356689,633422440,23.389999
2022-02-23,23.802,24.154989,22.301001,22.355118,566510770,22.386999
2022-02-24,21.014999,23.799999,20.889999,23.714178,735800630,23.747999
2022-02-25,23.721001,24.216999,23.381001,24.122595,528865510,24.157
2022-02-28,23.992001,24.665001,23.70701,24.350273,477318610,24.385
2022-03-01,24.291,24.377001,23.132,23.443565,412055980,23.476999
2022-03-02,23.756001,24.409,23.415001,24.189627,389641850,24.219999
2022-03-03,24.261499,24.325991,23.469,23.684261,365095040,23.714001
2022-03-04,23.384001,23.68,22.482,22.907238,432010700,22.936001
2022-03-07,22.816999,23.033001,21.33,21.325222,450820890,21.351999
2022-03-08,21.309,22.37299,20.65,21.487017,557467190,21.514
2022-03-09,22.386999,23.219999,22.247,22.98514,492741950,23.014
2022-03-10,22.531,22.788,21.882,22.629587,428065650,22.658001
2022-03-11,23.021999,23.145,22.046,22.072289,367208570,22.1
2022-03-14,21.868999,22.261999,21.15901,21.303251,385354240,21.33
2022-03-15,21.518,23.038,21.32201,22.944187,491995690,22.973
2022-03-16,23.5,24.597,23.172001,24.465282,671421740,24.496
2022-03-17,24.120001,24.841999,23.906,24.734941,471941190,24.766001
2022-03-18,24.799,26.568991,24.624001,26.419827,730718560,26.452999
2022-03-21,26.507,27.151991,25.966999,26.700472,591727080,26.733999
2022-03-22,26.726999,27.238001,26.072001,26.490738,547007100,26.524
2022-03-23,26.125999,26.6115,25.57501,25.601852,502119860,25.634001
2022-03-24,26.166,28.31999,25.907,28.1147,877379140,28.15
2022-03-25,27.886,28.358,27.271,27.657274,579016180,27.691999
2022-03-28,27.755501,28.25,27.205999,28.183613,425493920,28.219
2022-03-29,28.6945,28.945999,27.98,28.620062,488984400,28.656
2022-03-30,28.304001,28.495501,27.503,27.655277,463487130,27.690001
2022-03-31,27.782,28.247999,27.27,27.251778,523440220,27.285999
2022-04-01,27.375,27.496,26.267,26.678505,517235110,26.712
2022-04-04,26.728001,27.558001,26.613001,27.325691,397707820,27.360001
2022-04-05,27.254,27.319,25.82,25.898483,436614730,25.931
2022-04-06,24.934,25.299999,24.003,24.376392,703832560,24.407
2022-04-07,24.441,24.722,23.478001,24.177641,557992360,24.208
2022-04-08,23.917,23.923,23.06201,23.090008,524780640,23.118999
2022-04-11,22.214001,22.319941,21.66,21.889517,575206840,21.917
2022-04-12,22.537001,22.725,21.28204,21.477036,662258070,21.504
2022-04-13,21.728001,22.5,21.455,22.175156,516943440,22.202999
2022-04-14,22.504999,22.777,21.163,21.23134,569096850,21.257999
2022-04-18,21.200001,22.087999,21.079,21.755688,525700610,21.783001
2022-04-19,21.719999,22.372999,21.313999,22.170164,512780580,22.198
2022-04-20,22.517099,22.67037,21.200001,21.455061,468974440,21.482
2022-04-21,21.70915,22.392,20,20.157694,656209440,20.183001
2022-04-22,20.302999,20.486,19.5,19.490526,624713430,19.514999
2022-04-25,19.202,19.945,19.096001,19.877043,641565610,19.902
2022-04-26,19.718,19.788,18.67,18.764441,653142500,18.788
2022-04-27,18.598,19.167,18.290001,18.391909,499460170,18.415001
2022-04-28,18.966999,20.037001,18.489571,19.757191,570326710,19.782
2022-04-29,19.402,20.128481,18.517,18.523741,500434910,18.547001
2022-05-02,18.540501,19.573999,18.391001,19.508507,572048680,19.533001
2022-05-03,19.4,19.825001,19.132999,19.577415,475750840,19.601999
2022-05-04,19.923,20.4,18.750999,20.308498,648854630,20.334
2022-05-05,19.867001,19.924999,18.5,18.82037,626331410,18.844
2022-05-06,18.736,19.511999,17.99,18.651581,633296720,18.674999
2022-05-09,18.034,18.254999,16.827,16.928743,644454510,16.950001
2022-05-10,17.688999,18.198,17.025,17.572935,761474290,17.594999
2022-05-11,17.347,17.753,16.568001,16.609142,670167030,16.629999
2022-05-12,16.219101,16.788,15.567,16.154716,708728370,16.174999
2022-05-13,16.788,17.928431,16.592501,17.683798,670436510,17.705999
2022-05-16,17.509001,17.788,17.106001,17.242352,521445980,17.264
2022-05-17,18.073999,18.371,17.634001,18.154205,585829710,18.177
2022-05-18,17.705,18.118,16.864,16.916759,545161060,16.938
2022-05-19,16.937,17.687,16.734051,17.102526,621309590,17.124001
